TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount
596,2025-05-05,1146,2014,403,2,0.0
597,2025-05-05,1138,2096,401,3,2688.72
598,2025-05-05,1139,2027,404,0,258.61
599,2025-05-05,1188,2083,402,2,1229.06
600,2025-05-05,1008,2057,403,2,699.17
601,2025-05-05,1022,2056,401,1,2361.24
602,2025-05-05,1053,2094,403,3,493.35
603,2025-05-05,1042,2078,402,1,127.81
604,2025-05-05,1052,2007,403,2,2333.56
605,2025-05-05,1152,2068,402,2,656.19
606,2025-05-05,1180,2037,403,2,288.11
607,2025-05-05,1131,2086,401,1,2414.07
608,2025-05-05,1192,2052,401,2,0.0
609,2025-05-05,1167,2016,402,1,290.72
610,2025-05-05,1037,2091,403,1,0.0
611,2025-05-05,1194,2086,404,3,0.0
612,2025-05-05,1036,2073,403,3,1997.72
613,2025-05-05,1096,2057,401,0,1310.94
614,2025-05-05,1103,2065,403,2,376.27
615,2025-05-05,1116,2062,403,0,1238.72
616,2025-05-05,1198,2093,401,3,0.0
617,2025-05-05,1162,2085,403,0,0.0
618,2025-05-05,1136,2050,402,3,933.9
619,2025-05-05,1054,2063,403,2,441.97
620,2025-05-05,1072,2043,402,3,4367.25
621,2025-05-05,1087,2087,401,0,637.28
622,2025-05-05,1025,2080,404,0,3329.04
623,2025-05-05,1031,2020,404,3,1127.49
624,2025-05-05,1000,2054,402,1,1620.92
625,2025-05-05,1166,2038,402,2,2223.62
626,2025-05-05,1023,2083,403,2,1229.06
627,2025-05-05,1021,2047,402,0,1674.9
628,2025-05-05,1101,2080,403,1,3745.17
629,2025-05-05,1109,2083,401,0,768.16
630,2025-05-05,1000,2027,404,0,517.22
631,2025-05-05,1033,2075,402,3,780.64
632,2025-05-05,1002,2001,403,0,824.7
633,2025-05-05,1108,2088,402,3,3546.75
634,2025-05-05,1018,2029,404,0,27.02
635,2025-05-05,1187,2013,401,2,2993.15
636,2025-05-05,1094,2038,402,3,926.51
637,2025-05-05,1198,2096,402,1,1814.89
638,2025-05-05,1017,2067,401,1,523.71
639,2025-05-05,1112,2044,402,1,560.47
640,2025-05-05,1105,2078,404,1,383.43
641,2025-05-05,1022,2012,402,0,623.19
642,2025-05-05,1150,2093,404,2,1814.26
643,2025-05-05,1109,2040,402,1,31.09
644,2025-05-05,1070,2082,401,1,719.82
645,2025-05-05,1141,2076,403,0,3224.28
646,2025-05-05,1168,2038,402,1,1667.72
647,2025-05-05,1191,2050,403,0,560.34
648,2025-05-05,1061,2063,404,0,1657.38
649,2025-05-05,1061,2063,401,0,1657.38
650,2025-05-05,1092,2040,402,3,138.16
651,2025-05-05,1145,2053,403,1,549.14
652,2025-05-05,1195,2060,401,0,0.0
653,2025-05-05,1150,2008,401,2,213.09
654,2025-05-05,1055,2005,401,3,428.78
655,2025-05-05,1129,2036,404,3,653.94
656,2025-05-05,1179,2051,401,1,105.59
657,2025-05-05,1071,2010,403,0,389.2
658,2025-05-05,1130,2026,402,2,169.25
659,2025-05-05,1100,2075,401,2,1249.02
660,2025-05-05,1178,2055,402,0,107.88
661,2025-05-05,1062,2011,404,0,409.74
662,2025-05-05,1116,2078,401,2,0.0
663,2025-05-05,1170,2094,402,0,0.0
664,2025-05-05,1003,2090,402,0,143.28
665,2025-05-05,1041,2063,403,2,883.94
666,2025-05-05,1042,2047,402,2,803.95
667,2025-05-05,1187,2015,401,2,1619.93
668,2025-05-05,1109,2034,401,2,0.0
669,2025-05-05,1182,2073,401,3,1997.72
670,2025-05-05,1116,2065,403,0,470.34
671,2025-05-05,1127,2072,402,2,336.24
672,2025-05-05,1040,2032,401,0,2836.8
673,2025-05-05,1058,2094,401,0,0.0
674,2025-05-05,1003,2031,401,3,565.3
675,2025-05-05,1093,2049,402,1,1691.71
676,2025-05-05,1009,2070,404,1,61.52
677,2025-05-05,1082,2031,404,2,452.24
678,2025-05-05,1069,2009,403,0,66.31
679,2025-05-05,1128,2086,401,1,0.0
680,2025-05-05,1057,2066,401,3,516.06
681,2025-05-05,1017,2059,403,2,819.28
682,2025-05-05,1083,2011,404,0,409.74
683,2025-05-05,1094,2025,403,2,894.78
684,2025-05-05,1189,2079,402,3,950.54
685,2025-05-05,1094,2075,404,1,2107.73
686,2025-05-05,1187,2069,402,1,209.15
687,2025-05-05,1001,2052,401,1,1974.4
688,2025-05-05,1138,2044,401,2,0.0
689,2025-05-05,1000,2097,404,2,673.68
690,2025-05-05,1026,2026,402,3,634.68
691,2025-05-05,1125,2007,402,2,466.71
692,2025-05-05,1023,2005,402,3,1286.34
693,2025-05-05,1179,2047,404,0,669.96
694,2025-05-05,1148,2012,402,3,1869.57
695,2025-05-05,1019,2075,401,3,3903.2
696,2025-05-05,1169,2016,402,2,516.83
697,2025-05-05,1066,2040,404,2,82.9
698,2025-05-05,1081,2057,403,1,786.56
699,2025-05-05,1019,2025,402,0,279.62
700,2025-05-05,1039,2013,402,3,2806.08
701,2025-05-05,1119,2040,404,0,138.16
702,2025-05-05,1137,2045,402,3,936.42
703,2025-05-05,1078,2059,403,0,0.0
704,2025-05-05,1023,2020,403,0,1127.49
705,2025-05-05,1055,2041,402,0,0.0
706,2025-05-05,1182,2031,403,3,3391.8
707,2025-05-05,1131,2006,403,2,316.8
708,2025-05-05,1044,2003,404,3,1540.72
709,2025-05-05,1142,2095,402,0,981.58
710,2025-05-05,1118,2013,402,0,4676.8
711,2025-05-05,1003,2007,402,1,1050.1
712,2025-05-05,1050,2051,403,0,234.64
713,2025-05-05,1149,2075,403,0,780.64
714,2025-05-05,1005,2008,402,3,66.59
715,2025-05-05,1032,2011,403,0,2458.44
716,2025-05-05,1010,2059,401,1,460.84
717,2025-05-05,1146,2055,404,3,161.82
718,2025-05-05,1007,2048,404,1,0.0
719,2025-05-05,1090,2027,402,2,827.55
720,2025-05-05,1071,2057,402,0,873.96
721,2025-05-05,1157,2079,402,2,2281.3
722,2025-05-05,1127,2052,404,0,2193.78
723,2025-05-05,1022,2035,404,1,2429.97
724,2025-05-05,1107,2025,402,0,559.24
725,2025-05-05,1097,2091,403,3,905.79
726,2025-05-05,1139,2062,403,2,990.98
727,2025-05-05,1099,2034,402,0,408.51
728,2025-05-05,1081,2076,402,0,2418.21
729,2025-05-05,1199,2035,401,3,3599.96
730,2025-05-05,1135,2045,402,1,561.85
731,2025-05-05,1025,2031,402,2,1356.72
732,2025-05-05,1136,2094,401,1,888.03
733,2025-05-05,1147,2049,403,1,0.0
734,2025-05-05,1045,2030,403,2,543.9
735,2025-05-05,1151,2003,403,1,1039.99
736,2025-05-05,1144,2024,404,2,198.83
737,2025-05-05,1044,2062,401,0,1858.08
738,2025-05-05,1014,2029,402,0,27.02
739,2025-05-05,1134,2061,401,2,159.94
740,2025-05-05,1157,2025,402,2,894.78
741,2025-05-05,1183,2022,403,0,2013.54
742,2025-05-05,1005,2018,402,0,2169.04
743,2025-05-05,1134,2046,401,2,26.74
744,2025-05-05,1180,2084,404,0,563.7
745,2025-05-05,1086,2038,403,1,833.86
746,2025-05-05,1040,2093,404,3,2267.82
747,2025-05-05,1166,2040,402,2,27.63
748,2025-05-05,1057,2085,402,3,242.15
749,2025-05-05,1078,2093,403,1,3401.73
750,2025-05-05,1045,2093,401,3,0.0
751,2025-05-05,1197,2072,401,1,756.54
752,2025-05-05,1154,2040,402,0,138.16
753,2025-05-05,1127,2018,403,0,1084.52
754,2025-05-05,1060,2044,403,1,0.0
755,2025-05-05,1162,2011,403,3,2458.44
756,2025-05-05,1002,2033,402,1,1505.25
757,2025-05-05,1177,2008,403,2,213.09
758,2025-05-05,1027,2092,401,0,1446.63
759,2025-05-05,1098,2056,404,1,472.25
760,2025-05-05,1105,2063,404,2,883.94
761,2025-05-05,1139,2048,401,3,2145.78
762,2025-05-05,1147,2083,402,1,691.34
763,2025-05-05,1115,2009,401,2,53.05
764,2025-05-05,1005,2040,403,0,34.54
765,2025-05-05,1018,2043,402,3,3493.8
766,2025-05-05,1041,2093,401,0,1511.88
767,2025-05-05,1086,2076,404,0,806.07
768,2025-05-05,1110,2083,402,3,0.0
769,2025-05-05,1040,2006,401,2,158.4
770,2025-05-05,1052,2024,404,2,0.0
771,2025-05-05,1169,2036,403,1,588.55
772,2025-05-05,1024,2006,404,3,594.0
773,2025-05-05,1039,2006,403,0,0.0
774,2025-05-05,1109,2011,403,3,409.74
775,2025-05-05,1051,2012,401,1,1682.61
776,2025-05-05,1043,2081,403,0,1492.44
777,2025-05-05,1121,2014,403,3,246.3
778,2025-05-05,1120,2062,403,0,1858.08
779,2025-05-05,1164,2069,404,1,836.6
780,2025-05-05,1094,2048,403,1,0.0
781,2025-05-05,1114,2005,403,3,428.78
782,2025-05-05,1119,2033,402,2,669.0
783,2025-05-05,1144,2007,402,0,1166.78
784,2025-05-05,1021,2085,403,3,726.45
785,2025-05-05,1193,2075,402,0,0.0
786,2025-05-05,1099,2066,404,3,1548.18
787,2025-05-05,1146,2030,404,2,0.0
788,2025-05-05,1020,2050,401,1,672.41
789,2025-05-05,1030,2096,404,1,604.96
790,2025-05-05,1042,2027,402,1,1163.75
791,2025-05-05,1010,2054,401,3,900.51
792,2025-05-05,1051,2080,402,2,665.81
793,2025-05-05,1081,2093,401,0,0.0
794,2025-05-05,1099,2071,404,2,492.13
795,2025-05-05,1070,2066,404,0,1032.12
796,2025-05-05,1179,2079,404,0,0.0
797,2025-05-05,1106,2019,402,0,2801.79
798,2025-05-05,1027,2072,401,2,1344.96
799,2025-05-05,1137,2044,404,2,332.13
800,2025-05-05,1098,2083,404,3,4608.96
801,2025-05-05,1009,2022,403,3,2013.54
802,2025-05-05,1036,2079,404,0,2851.62
803,2025-05-05,1101,2042,402,0,167.61
804,2025-05-05,1190,2060,403,2,653.41
805,2025-05-05,1005,2043,403,2,0.0
806,2025-05-05,1071,2062,401,1,1672.27
807,2025-05-05,1034,2038,404,2,741.21
808,2025-05-05,1068,2093,404,0,2267.82
809,2025-05-05,1048,2056,402,3,2098.88
810,2025-05-05,1189,2062,403,0,619.36
811,2025-05-05,1131,2020,401,2,901.99
812,2025-05-05,1181,2064,404,1,0.0
813,2025-05-05,1199,2067,401,1,261.86
814,2025-05-05,1049,2025,401,1,0.0
815,2025-05-05,1008,2058,401,2,1066.8
816,2025-05-05,1180,2025,403,2,223.7
817,2025-05-05,1118,2064,404,0,1176.16
818,2025-05-05,1174,2003,402,2,924.43
819,2025-05-05,1125,2076,404,1,725.46
820,2025-05-05,1121,2075,403,2,624.51
821,2025-05-05,1041,2033,401,2,2676.0
822,2025-05-05,1007,2049,401,1,845.86
823,2025-05-05,1146,2099,402,1,581.69
824,2025-05-05,1165,2028,402,2,510.35
825,2025-05-05,1166,2052,401,0,2193.78
826,2025-05-05,1121,2016,402,0,323.02
827,2025-05-05,1057,2032,403,2,1512.96
828,2025-05-05,1108,2048,403,3,2145.78
829,2025-05-05,1064,2027,404,2,206.89
830,2025-05-05,1173,2066,404,0,1032.12
831,2025-05-05,1001,2065,403,2,1881.36
832,2025-05-05,1076,2087,401,3,159.32
833,2025-05-05,1016,2043,403,2,2795.04
834,2025-05-05,1070,2033,403,1,3010.5
835,2025-05-05,1038,2066,402,0,516.06
836,2025-05-05,1153,2051,403,1,211.18
837,2025-05-05,1184,2003,404,2,924.43
838,2025-05-05,1066,2053,404,3,4271.05
839,2025-05-05,1188,2004,402,2,0.0
840,2025-05-05,1185,2091,402,3,4528.95
841,2025-05-05,1171,2045,403,1,842.78
842,2025-05-05,1168,2071,402,2,492.13
843,2025-05-05,1024,2060,402,2,1306.82
844,2025-05-05,1185,2071,402,2,492.13
845,2025-05-05,1167,2011,402,2,655.58
846,2025-05-05,1057,2095,403,3,490.79
847,2025-05-05,1084,2047,403,2,1071.94
848,2025-05-05,1118,2015,404,0,2024.91
849,2025-05-05,1162,2074,401,3,4616.5
850,2025-05-05,1049,2064,401,3,294.04
851,2025-05-05,1135,2038,404,0,1853.02
852,2025-05-05,1038,2017,402,2,370.96
853,2025-05-05,1104,2072,404,1,756.54
854,2025-05-05,1080,2091,402,0,2717.37
855,2025-05-05,1124,2042,402,2,402.26
856,2025-05-05,1162,2007,401,3,0.0
857,2025-05-05,1070,2026,402,1,190.4
858,2025-05-05,1125,2097,401,1,757.89
859,2025-05-05,1157,2055,404,3,269.7
860,2025-05-05,1109,2061,404,0,199.92
861,2025-05-05,1009,2068,402,2,2624.77
862,2025-05-05,1003,2041,402,0,0.0
863,2025-05-05,1173,2000,402,1,2617.14
864,2025-05-05,1177,2044,403,1,186.82
865,2025-05-05,1026,2049,403,1,1691.71
866,2025-05-05,1016,2005,403,2,1372.1
867,2025-05-05,1116,2093,403,3,2267.82
868,2025-05-05,1175,2017,403,3,463.7
869,2025-05-05,1091,2096,402,1,604.96
870,2025-05-05,1103,2002,402,1,1558.8
871,2025-05-05,1186,2016,402,0,323.02
872,2025-05-05,1150,2064,402,0,588.08
873,2025-05-05,1093,2091,401,3,905.79
874,2025-05-05,1163,2032,401,0,1891.2
875,2025-05-05,1169,2013,401,0,0.0
876,2025-05-05,1176,2014,404,3,246.3
877,2025-05-05,1097,2015,403,3,3374.85
878,2025-05-05,1179,2019,402,0,2801.79
879,2025-05-05,1077,2053,401,2,976.24
880,2025-05-05,1159,2077,402,3,1685.49
881,2025-05-05,1026,2065,401,2,376.27
882,2025-05-05,1029,2013,404,1,4209.12
883,2025-05-05,1155,2025,403,1,0.0
884,2025-05-05,1091,2090,404,2,114.62
885,2025-05-05,1041,2005,404,1,1157.71
886,2025-05-05,1176,2061,403,1,179.93
887,2025-05-05,1000,2001,401,0,824.7
888,2025-05-05,1146,2085,404,1,871.74
889,2025-05-05,1023,2099,401,0,1938.96
890,2025-05-05,1065,2082,402,3,799.8
891,2025-05-05,1075,2033,404,0,836.25
892,2025-05-05,1025,2022,401,2,1610.83
893,2025-05-05,1092,2086,403,3,2682.3
894,2025-05-05,1189,2014,401,0,246.3
895,2025-05-05,1002,2017,402,2,0.0
896,2025-05-05,1091,2056,403,0,0.0
897,2025-05-05,1095,2043,402,0,1746.9
898,2025-05-05,1102,2051,404,2,0.0
899,2025-05-05,1098,2088,404,3,709.35
900,2025-05-05,1166,2021,401,1,0.0
901,2025-05-05,1178,2092,401,1,0.0
902,2025-05-05,1026,2053,404,3,1830.45
903,2025-05-05,1046,2078,404,2,227.22
904,2025-05-05,1156,2003,402,3,1925.9
905,2025-05-05,1124,2014,404,3,1231.5
906,2025-05-05,1011,2008,403,2,0.0
907,2025-05-05,1003,2090,402,2,114.62
908,2025-05-05,1132,2066,401,3,516.06
909,2025-05-05,1169,2093,402,3,2267.82
910,2025-05-05,1088,2084,404,1,253.67
911,2025-05-05,1142,2078,401,0,0.0
912,2025-05-05,1164,2020,404,3,1879.15
913,2025-05-05,1042,2009,404,2,212.19
914,2025-05-05,1061,2042,403,0,167.61
915,2025-05-05,1129,2028,404,3,637.94
916,2025-05-05,1060,2010,404,3,311.36
917,2025-05-05,1146,2057,401,3,3058.86
918,2025-05-05,1114,2040,401,3,34.54
919,2025-05-05,1190,2083,401,0,768.16
920,2025-05-05,1103,2052,401,0,2193.78
921,2025-05-05,1023,2077,403,1,1516.94
922,2025-05-05,1167,2085,404,2,193.72
923,2025-05-05,1093,2006,402,3,594.0
924,2025-05-05,1084,2071,404,2,984.26
925,2025-05-05,1183,2057,401,0,436.98
926,2025-05-05,1194,2084,402,0,563.7
927,2025-05-05,1087,2045,403,2,499.42
928,2025-05-05,1179,2013,401,1,1683.65
929,2025-05-05,1126,2017,404,0,927.4
930,2025-05-05,1065,2078,402,1,255.62
931,2025-05-05,1030,2050,402,3,186.78
932,2025-05-05,1048,2091,403,0,905.79
933,2025-05-05,1193,2053,401,0,3050.75
934,2025-05-05,1197,2057,404,1,1179.85
935,2025-05-05,1127,2000,401,3,3877.24
936,2025-05-05,1149,2061,402,1,179.93
937,2025-05-05,1187,2016,401,3,969.06
938,2025-05-05,1168,2076,403,3,6448.56
939,2025-05-05,1107,2077,402,2,898.93
940,2025-05-05,1101,2043,403,3,2620.35
941,2025-05-05,1034,2017,404,2,1112.88
942,2025-05-05,1179,2070,403,1,0.0
943,2025-05-05,1051,2026,403,2,338.5
944,2025-05-05,1172,2016,402,2,516.83
945,2025-05-05,1181,2014,403,3,738.9
946,2025-05-05,1149,2073,404,2,399.54
947,2025-05-05,1108,2001,401,0,824.7
948,2025-05-05,1097,2018,401,0,542.26
949,2025-05-05,1051,2034,402,2,217.87
950,2025-05-05,1174,2032,402,0,1891.2
951,2025-05-05,1176,2037,402,0,1800.7
952,2025-05-05,1091,2057,401,1,786.56
953,2025-05-05,1190,2082,404,1,479.88
954,2025-05-05,1130,2089,403,0,413.52
955,2025-05-05,1097,2049,404,2,751.87
956,2025-05-05,1141,2006,401,2,0.0
957,2025-05-05,1051,2079,404,1,0.0
958,2025-05-05,1162,2090,403,1,128.95
959,2025-05-05,1198,2092,402,2,1543.07
960,2025-05-05,1114,2022,401,1,1208.12
961,2025-05-05,1044,2094,401,3,2960.1
962,2025-05-05,1010,2054,403,2,720.41
963,2025-05-05,1033,2020,403,0,375.83
964,2025-05-05,1084,2059,402,0,1024.1
965,2025-05-05,1039,2041,401,2,0.0
966,2025-05-05,1125,2073,403,0,0.0
967,2025-05-05,1181,2040,402,1,124.34
968,2025-05-05,1133,2008,402,3,266.36
969,2025-05-05,1139,2068,404,0,820.24
970,2025-05-05,1089,2028,402,2,1020.7
971,2025-05-05,1084,2046,403,1,0.0
972,2025-05-05,1192,2079,404,0,0.0
973,2025-05-05,1029,2085,403,3,242.15
974,2025-05-05,1061,2082,402,0,533.2
975,2025-05-05,1174,2041,404,0,1608.42
976,2025-05-05,1098,2032,403,0,945.6
977,2025-05-05,1132,2098,403,3,0.0
978,2025-05-05,1124,2005,403,1,1157.71
979,2025-05-05,1082,2065,401,0,1411.02
980,2025-05-05,1042,2098,401,0,2723.58
981,2025-05-05,1053,2085,402,3,1452.9
982,2025-05-05,1026,2026,404,0,423.12
983,2025-05-05,1191,2087,402,0,318.64
984,2025-05-05,1117,2091,403,0,2717.37
985,2025-05-05,1022,2009,401,1,119.36
986,2025-05-05,1064,2071,401,1,1107.29
987,2025-05-05,1066,2052,404,3,2193.78
988,2025-05-05,1161,2051,404,2,563.14
989,2025-05-05,1004,2049,401,0,3759.36
990,2025-05-05,1164,2092,401,0,482.21
991,2025-05-05,1179,2009,403,0,397.86
992,2025-05-05,1074,2087,403,0,159.32
993,2025-05-05,1072,2097,404,3,3368.4
994,2025-05-05,1101,2084,401,3,281.85
995,2025-05-05,1040,2068,402,1,2214.65
996,2025-05-05,1191,2050,403,1,672.41
997,2025-05-05,1076,2086,403,0,2682.3
998,2025-05-05,1141,2071,402,0,1845.48
999,2025-05-05,1010,2000,404,0,1938.62
1000,2025-05-05,1078,2026,403,1,761.62
1001,2025-05-05,1105,2082,402,1,959.76
1002,2025-05-05,1047,2028,403,1,574.15
1003,2025-05-05,1029,2023,401,3,2818.62
1004,2025-05-05,1165,2070,401,2,54.69
1005,2025-05-05,1171,2008,403,0,133.18
1006,2025-05-05,1050,2092,404,2,771.54
1007,2025-05-05,1091,2016,402,0,646.04
1008,2025-05-05,1072,2079,401,1,3421.94
1009,2025-05-05,1081,2062,404,2,495.49
1010,2025-05-05,1157,2084,403,1,253.67
1011,2025-05-05,1144,2072,403,2,336.24
1012,2025-05-05,1109,2021,401,2,1336.66
1013,2025-05-05,1063,2028,404,2,510.35
1014,2025-05-05,1092,2017,403,3,463.7
1015,2025-05-05,1118,2057,403,2,1048.75
1016,2025-05-05,1124,2070,401,1,61.52
1017,2025-05-05,1165,2077,401,2,449.46
1018,2025-05-05,1035,2068,402,2,656.19
1019,2025-05-05,1187,2080,401,0,2496.78
1020,2025-05-05,1004,2064,401,3,0.0
1021,2025-05-05,1196,2075,402,0,1561.28
1022,2025-05-05,1141,2033,404,1,2257.88
1023,2025-05-05,1093,2050,402,2,0.0
1024,2025-05-05,1034,2059,401,3,2048.2
1025,2025-05-05,1093,2064,401,1,529.27
1026,2025-05-05,1157,2087,402,1,430.16
1027,2025-05-05,1114,2020,402,1,676.49
1028,2025-05-05,1188,2093,404,2,1209.5
1029,2025-05-05,1010,2028,404,1,1722.44
1030,2025-05-05,1016,2033,403,1,1505.25
1031,2025-05-05,1010,2085,402,2,581.16
1032,2025-05-05,1099,2060,404,0,816.76
1033,2025-05-05,1010,2083,403,0,0.0
1034,2025-05-05,1180,2066,403,2,412.85
1035,2025-05-05,1148,2069,402,3,929.56
1036,2025-05-05,1167,2048,403,0,715.26
1037,2025-05-05,1132,2032,404,1,2553.12
1038,2025-05-05,1132,2051,403,2,93.86
1039,2025-05-05,1124,2061,401,1,359.86
1040,2025-05-05,1112,2021,402,0,0.0
1041,2025-05-05,1131,2082,403,1,239.94
1042,2025-05-05,1038,2023,402,2,751.63
1043,2025-05-05,1154,2091,401,1,0.0
1044,2025-05-05,1106,2042,401,3,838.05
1045,2025-05-05,1172,2061,404,1,1079.57
1046,2025-05-05,1151,2020,404,0,1503.32
1047,2025-05-05,1062,2005,402,1,1157.71
1048,2025-05-05,1034,2080,401,1,749.03
1049,2025-05-05,1014,2021,403,1,3007.48
1050,2025-05-05,1132,2051,401,2,187.71
1051,2025-05-05,1021,2027,404,3,1034.44
1052,2025-05-05,1123,2021,402,3,2506.23
1053,2025-05-05,1153,2018,402,2,0.0
1054,2025-05-05,1042,2092,403,3,1446.63
1055,2025-05-05,1152,2075,401,1,1405.15
1056,2025-05-05,1096,2049,402,0,2819.52
1057,2025-05-05,1004,2025,404,1,251.66
1058,2025-05-05,1155,2012,402,3,0.0
1059,2025-05-05,1157,2076,401,0,806.07
1060,2025-05-05,1023,2061,402,0,599.76
1061,2025-05-05,1198,2086,404,3,894.1
1062,2025-05-05,1094,2005,404,1,385.9
1063,2025-05-05,1123,2098,404,2,1452.58
1064,2025-05-05,1150,2094,401,3,2960.1
1065,2025-05-05,1034,2032,404,1,3404.16
1066,2025-05-05,1021,2036,404,2,348.77
1067,2025-05-05,1048,2000,401,0,1938.62
1068,2025-05-05,1133,2000,404,1,4361.9
1069,2025-05-05,1176,2040,404,2,27.63
1070,2025-05-05,1027,2019,404,2,1494.29
1071,2025-05-05,1066,2068,404,2,656.19
1072,2025-05-05,1156,2035,404,1,2429.97
1073,2025-05-05,1105,2070,404,1,0.0
1074,2025-05-05,1094,2071,404,2,0.0
1075,2025-05-05,1078,2073,403,3,1498.29
1076,2025-05-05,1188,2017,401,1,417.33
1077,2025-05-05,1114,2089,402,0,413.52
1078,2025-05-05,1054,2065,404,2,752.54
1079,2025-05-05,1140,2078,401,1,127.81
1080,2025-05-05,1099,2081,401,0,1492.44
1081,2025-05-05,1037,2060,404,0,816.76
1082,2025-05-05,1016,2033,402,2,2007.0
1083,2025-05-05,1020,2077,401,3,2247.32
1084,2025-05-05,1102,2078,403,0,142.01
1085,2025-05-05,1198,2022,404,3,671.18
1086,2025-05-05,1002,2025,403,1,251.66
1087,2025-05-05,1008,2076,402,1,1450.93
1088,2025-05-05,1172,2004,403,1,1669.05
1089,2025-05-05,1167,2000,402,0,969.31
1090,2025-05-05,1070,2099,404,2,517.06
1091,2025-05-05,1171,2050,404,1,504.31
1092,2025-05-05,1132,2001,401,0,412.35
1093,2025-05-05,1140,2036,403,2,871.92
1094,2025-05-05,1070,2028,402,3,1913.82
1095,2025-05-05,1103,2073,401,2,1198.63
1096,2025-05-05,1044,2052,401,0,0.0
1097,2025-05-05,1128,2037,403,0,1080.42
1098,2025-05-05,1131,2032,403,3,0.0
1099,2025-05-05,1096,2072,404,1,1513.08
1100,2025-05-05,1193,2043,404,3,873.45
1101,2025-05-05,1150,2003,404,0,770.36
1102,2025-05-05,1066,2008,404,1,179.79
1103,2025-05-05,1173,2089,402,2,330.82
1104,2025-05-05,1105,2045,401,2,0.0
1105,2025-05-05,1063,2036,401,3,653.94
1106,2025-05-05,1172,2095,403,0,981.58
1107,2025-05-05,1141,2022,404,2,1073.89
1108,2025-05-05,1090,2027,403,1,0.0
1109,2025-05-05,1191,2087,402,3,637.28
1110,2025-05-05,1188,2025,402,1,1258.29
1111,2025-05-05,1067,2026,402,1,190.4
1112,2025-05-05,1063,2079,403,1,1710.97
1113,2025-05-05,1199,2013,401,0,1870.72
1114,2025-05-05,1173,2084,404,0,1691.1
1115,2025-05-05,1195,2069,401,3,232.39
1116,2025-05-05,1095,2079,403,3,2851.62
1117,2025-05-05,1147,2035,404,1,809.99
1118,2025-05-05,1195,2065,403,3,470.34
1119,2025-05-05,1056,2096,402,0,1344.36
1120,2025-05-05,1134,2054,404,0,0.0
1121,2025-05-05,1128,2044,404,1,747.29
1122,2025-05-05,1117,2015,404,2,1079.95
1123,2025-05-05,1176,2001,401,1,1113.34
1124,2025-05-05,1097,2074,401,2,527.6
1125,2025-05-05,1092,2078,403,1,127.81
1126,2025-05-05,1140,2033,402,2,2007.0
1127,2025-05-05,1120,2078,403,2,227.22
1128,2025-05-05,1047,2063,404,1,994.43
1129,2025-05-05,1107,2089,403,2,0.0
1130,2025-05-05,1102,2035,404,1,809.99
1131,2025-05-05,1146,2016,402,0,646.04
1132,2025-05-05,1184,2034,402,3,0.0
1133,2025-05-05,1097,2025,402,1,1006.63
1134,2025-05-05,1121,2001,402,3,2474.1
1135,2025-05-05,1127,2017,403,3,0.0
1136,2025-05-05,1076,2032,401,3,0.0
1137,2025-05-05,1025,2088,402,0,4256.1
1138,2025-05-05,1055,2032,404,0,0.0
1139,2025-05-05,1115,2095,403,2,392.63
1140,2025-05-05,1092,2046,403,2,0.0
1141,2025-05-05,1005,2052,401,2,1755.02
1142,2025-05-05,1173,2077,402,1,1011.29
1143,2025-05-05,1199,2036,403,2,523.15
1144,2025-05-05,1172,2065,404,3,2822.04
1145,2025-05-05,1020,2048,403,3,2145.78
1146,2025-05-05,1161,2018,402,2,867.62
1147,2025-05-05,1107,2080,404,0,2496.78
1148,2025-05-05,1020,2020,403,1,2029.48
1149,2025-05-05,1080,2040,403,2,82.9
1150,2025-05-05,1154,2082,404,2,426.56
1151,2025-05-05,1113,2099,403,3,2585.28
1152,2025-05-05,1105,2021,402,0,835.41
1153,2025-05-05,1032,2093,402,2,604.75
1154,2025-05-05,1190,2089,401,1,1488.67
1155,2025-05-05,1042,2050,401,0,0.0
1156,2025-05-05,1016,2060,401,0,2450.28
1157,2025-05-05,1197,2050,401,0,373.56
1158,2025-05-05,1067,2079,402,0,2851.62
1159,2025-05-05,1167,2049,403,1,1691.71
1160,2025-05-05,1063,2094,403,3,0.0
1161,2025-05-05,1160,2016,402,1,290.72
1162,2025-05-05,1007,2004,403,2,2967.2
1163,2025-05-05,1121,2059,403,3,2048.2
1164,2025-05-05,1034,2089,402,3,1654.08
1165,2025-05-05,1161,2095,404,2,1963.16
1166,2025-05-05,1088,2061,402,0,199.92
1167,2025-05-05,1113,2039,403,3,4882.2
1168,2025-05-05,1066,2019,403,0,933.93
1169,2025-05-05,1000,2066,402,2,412.85
1170,2025-05-05,1073,2060,401,3,408.38
1171,2025-05-05,1193,2061,403,0,0.0
1172,2025-05-05,1196,2055,403,1,48.55
1173,2025-05-05,1001,2070,403,1,123.05
1174,2025-05-05,1105,2071,404,3,1845.48
1175,2025-05-05,1063,2020,404,3,375.83
1176,2025-05-05,1056,2033,401,3,836.25
1177,2025-05-05,1160,2030,403,2,135.98
1178,2025-05-05,1166,2095,403,3,1472.37
1179,2025-05-05,1048,2008,402,1,119.86
1180,2025-05-05,1074,2014,404,3,0.0
1181,2025-05-05,1069,2089,404,1,744.34
1182,2025-05-05,1082,2002,402,0,866.0
1183,2025-05-05,1136,2002,402,0,1732.0
1184,2025-05-05,1072,2034,402,3,408.51
